Policy,Iteration,Total Requests,Cache Hit Ratio,Latency,Hop Reduction
LRU,75,600,66.66666666666666,3.027915954589844e-07,-1.1666666666666667
LRU,76,608,67.10526315789474,3.023367179067511e-07,-1.151315789473684
LRU,77,616,66.23376623376623,3.015066122079824e-07,-1.1818181818181819
LRU,78,624,66.66666666666666,3.0184403443947815e-07,-1.1666666666666667
LRU,79,632,65.82278481012658,3.0066393598725526e-07,-1.1962025316455696
LRU,80,640,66.25,3.032386302947998e-07,-1.18125
LRU,81,648,66.66666666666666,3.0427803227930893e-07,-1.1666666666666667
LRU,82,656,67.07317073170732,3.045651970840082e-07,-1.152439024390244
LRU,83,664,67.46987951807229,3.052045063800122e-07,-1.1385542168674698
LRU,84,672,67.85714285714286,3.0547380447387695e-07,-1.125
LRU,85,680,68.23529411764706,3.0608738169950595e-07,-1.1117647058823528
LRU,86,688,67.44186046511628,3.039143806280092e-07,-1.1395348837209303
LRU,87,696,67.81609195402298,3.048743324718256e-07,-1.1264367816091954
LRU,88,704,68.18181818181817,3.047964789650657e-07,-1.1136363636363635
LRU,89,712,68.53932584269663,3.047203749753116e-07,-1.101123595505618
LRU,90,720,68.88888888888889,3.049770991007487e-07,-1.0888888888888888
LRU,91,728,69.23076923076923,3.045731848412818e-07,-1.0769230769230769
LRU,92,736,68.47826086956522,3.051498661870542e-07,-1.1032608695652175
LRU,93,744,68.81720430107528,3.0571414578345513e-07,-1.0913978494623655
LRU,94,752,69.14893617021278,3.062664194309965e-07,-1.0797872340425532
LRU,95,760,69.47368421052632,3.074344835783306e-07,-1.068421052631579
LRU,96,768,69.79166666666666,3.0795733133951825e-07,-1.0572916666666667
LRU,97,776,69.0721649484536,3.075476774235362e-07,-1.0824742268041236
LRU,98,784,68.36734693877551,3.0684227846106705e-07,-1.1071428571428572
LRU,99,792,68.68686868686868,3.0825836489898987e-07,-1.095959595959596
LRU,100,800,68.0,3.0755996704101563e-07,-1.12
LFU,1,8,0.0,5.066394805908203e-07,-3.5
LFU,2,16,0.0,4.172325134277344e-07,-3.5
LFU,3,24,0.0,3.377596537272135e-07,-3.5
LFU,4,32,0.0,3.203749656677246e-07,-3.5
LFU,5,40,0.0,2.980232238769531e-07,-3.5
LFU,6,48,16.666666666666664,3.824631373087565e-07,-2.9166666666666665
LFU,7,56,28.57142857142857,3.8743019104003906e-07,-2.5
LFU,8,64,37.5,3.688037395477295e-07,-2.1875
LFU,9,72,33.33333333333333,3.4438239203559027e-07,-2.3333333333333335
LFU,10,80,30.0,3.6358833312988284e-07,-2.45
LFU,11,88,27.27272727272727,3.6033717068758875e-07,-2.545454545454545
LFU,12,96,33.33333333333333,3.948807716369629e-07,-2.3333333333333335
LFU,13,104,38.46153846153847,3.920151637150691e-07,-2.1538461538461537
LFU,14,112,35.714285714285715,3.7891524178641186e-07,-2.25
LFU,15,120,40.0,3.77496083577474e-07,-2.1
LFU,16,128,43.75,3.8370490074157715e-07,-1.96875
LFU,17,136,41.17647058823529,3.769117243149701e-07,-2.058823529411765
LFU,18,144,44.44444444444444,3.7584039900037976e-07,-1.9444444444444442
LFU,19,152,47.368421052631575,3.7488184477153573e-07,-1.8421052631578947
LFU,20,160,50.0,3.978610038757324e-07,-1.75
LFU,21,168,52.38095238095239,4.0587924775623144e-07,-1.6666666666666667
LFU,22,176,50.0,3.955580971457741e-07,-1.75
LFU,23,184,47.82608695652174,3.8872594418733014e-07,-1.826086956521739
LFU,24,192,50.0,3.886719544728597e-07,-1.75
LFU,25,200,48.0,3.826618194580078e-07,-1.8199999999999998
LFU,26,208,50.0,3.8055273202749396e-07,-1.75
LFU,27,216,51.85185185185185,3.77496083577474e-07,-1.6851851851851851
LFU,28,224,50.0,3.746577671595982e-07,-1.75
LFU,29,232,51.724137931034484,3.7407052928003775e-07,-1.6896551724137931
LFU,30,240,50.0,3.7352244059244797e-07,-1.75
LFU,31,248,51.61290322580645,3.7204834722703504e-07,-1.6935483870967745
LFU,32,256,53.125,3.688037395477295e-07,-1.640625
LFU,33,264,51.515151515151516,3.6304647272283385e-07,-1.6969696969696968
LFU,34,272,50.0,3.5762786865234375e-07,-1.75
LFU,35,280,51.42857142857142,3.5677637372698103e-07,-1.7
LFU,36,288,52.77777777777778,3.5514434178670246e-07,-1.652777777777778
LFU,37,296,54.054054054054056,3.5360052778914163e-07,-1.6081081081081083
LFU,38,304,55.26315789473685,3.568435970105623e-07,-1.5657894736842104
LFU,39,312,56.41025641025641,3.5457122020232373e-07,-1.5256410256410255
LFU,40,320,57.49999999999999,3.5315752029418944e-07,-1.4875000000000003
LFU,41,328,56.09756097560976,3.5035900953339367e-07,-1.5365853658536586
LFU,42,336,57.14285714285714,3.505320776076544e-07,-1.4999999999999998
LFU,43,344,58.139534883720934,3.5208325053370275e-07,-1.4651162790697674
LFU,44,352,59.09090909090909,3.508546135642312e-07,-1.4318181818181819
LFU,45,360,57.77777777777777,3.47031487358941e-07,-1.4777777777777776
LFU,46,368,58.69565217391305,3.4531821375307825e-07,-1.4456521739130435
LFU,47,376,59.57446808510638,3.443119373727352e-07,-1.4148936170212765
LFU,48,384,60.416666666666664,3.427267074584961e-07,-1.3854166666666667
LFU,49,392,61.224489795918366,3.4303081278898276e-07,-1.3571428571428572
LFU,50,400,60.0,3.4034252166748047e-07,-1.4
LFU,51,408,60.78431372549019,3.400970907772288e-07,-1.3725490196078431
LFU,52,416,61.53846153846154,3.3871485636784484e-07,-1.3461538461538463
LFU,53,424,62.264150943396224,3.3850939768665236e-07,-1.320754716981132
LFU,54,432,61.111111111111114,3.361039691501194e-07,-1.3611111111111112
LFU,55,440,61.81818181818181,3.370371731844815e-07,-1.3363636363636364
LFU,56,448,60.71428571428571,3.3527612686157227e-07,-1.375
LFU,57,456,61.40350877192983,3.367139582048383e-07,-1.3508771929824561
LFU,58,464,62.06896551724138,3.360468765784954e-07,-1.3275862068965518
LFU,59,472,62.71186440677966,3.3691778021343687e-07,-1.3050847457627117
LFU,60,480,63.33333333333333,3.377596537272135e-07,-1.2833333333333332
LFU,61,488,63.934426229508205,3.380853621686091e-07,-1.2622950819672132
LFU,62,496,62.903225806451616,3.359971507903068e-07,-1.2983870967741935
LFU,63,504,61.904761904761905,3.3255607362777466e-07,-1.3333333333333335
LFU,64,512,60.9375,3.3015385270118713e-07,-1.3671875
LFU,65,520,60.0,3.2874254079965444e-07,-1.4
LFU,66,528,60.60606060606061,3.300832979606859e-07,-1.3787878787878787
LFU,67,536,61.19402985074627,3.3049441095608383e-07,-1.3582089552238805
LFU,68,544,61.76470588235294,3.295786240521599e-07,-1.3382352941176472
LFU,69,552,62.31884057971014,3.282574639804121e-07,-1.318840579710145
LFU,70,560,62.857142857142854,3.2995428357805524e-07,-1.3000000000000003
LFU,71,568,63.38028169014085,3.3076380340146345e-07,-1.2816901408450705
LFU,72,576,63.888888888888886,3.3030907313028973e-07,-1.2638888888888888
LFU,73,584,64.38356164383562,3.306833032059343e-07,-1.2465753424657533
LFU,74,592,64.86486486486487,3.306446848688899e-07,-1.2297297297297298
LFU,75,600,65.33333333333333,3.2981236775716145e-07,-1.2133333333333334
LFU,76,608,65.78947368421053,3.31354768652665e-07,-1.1973684210526316
LFU,77,616,64.93506493506493,3.3053484829989344e-07,-1.227272727272727
LFU,78,624,65.38461538461539,3.3088219471466846e-07,-1.2115384615384615
LFU,79,632,65.82278481012658,3.3046625837495057e-07,-1.1962025316455696
LFU,80,640,66.25,3.30805778503418e-07,-1.18125
LFU,81,648,66.66666666666666,3.3150484532485775e-07,-1.1666666666666667
LFU,82,656,67.07317073170732,3.3145997582412345e-07,-1.152439024390244
LFU,83,664,67.46987951807229,3.339296363922487e-07,-1.1385542168674698
LFU,84,672,67.85714285714286,3.3421175820486884e-07,-1.125
LFU,85,680,68.23529411764706,3.337860107421875e-07,-1.1117647058823528
LFU,86,688,68.6046511627907,3.337167030157045e-07,-1.0988372093023255
LFU,87,696,68.96551724137932,3.3364898857029003e-07,-1.0862068965517242
LFU,88,704,69.31818181818183,3.3256682482632727e-07,-1.0738636363636365
LFU,89,712,68.53932584269663,3.311741218138277e-07,-1.101123595505618
LFU,90,720,68.88888888888889,3.311369154188368e-07,-1.0888888888888888
LFU,91,728,69.23076923076923,3.314280247950292e-07,-1.0769230769230769
LFU,92,736,69.56521739130434,3.320367439933445e-07,-1.0652173913043477
LFU,93,744,68.81720430107528,3.3167100721789944e-07,-1.0913978494623655
LFU,94,752,69.14893617021278,3.3226419002451794e-07,-1.0797872340425532
LFU,95,760,69.47368421052632,3.3315859342876234e-07,-1.068421052631579
LFU,96,768,69.79166666666666,3.3248215913772583e-07,-1.0572916666666667
LFU,97,776,70.10309278350515,3.3120519107150047e-07,-1.0463917525773196
LFU,98,784,70.40816326530613,3.3208302089146204e-07,-1.0357142857142858
LFU,99,792,70.70707070707071,3.323410496567235e-07,-1.0252525252525253
LFU,100,800,71.0,3.319978713989258e-07,-1.015
FIFO,1,8,0.0,6.258487701416016e-07,-3.5
FIFO,2,16,50.0,5.066394805908203e-07,-1.75
FIFO,3,24,33.33333333333333,4.1723251342773443e-07,-2.3333333333333335
FIFO,4,32,25.0,3.5762786865234375e-07,-2.625
FIFO,5,40,20.0,3.218650817871094e-07,-2.8
FIFO,6,48,16.666666666666664,3.228584925333659e-07,-2.9166666666666665
FIFO,7,56,28.57142857142857,3.3208302089146204e-07,-2.5
FIFO,8,64,25.0,3.166496753692627e-07,-2.625
FIFO,9,72,33.33333333333333,2.980232238769531e-07,-2.3333333333333335
FIFO,10,80,30.0,2.8312206268310547e-07,-2.45
FIFO,11,88,27.27272727272727,2.763488075949929e-07,-2.545454545454545
FIFO,12,96,33.33333333333333,2.682209014892578e-07,-2.3333333333333335
FIFO,13,104,38.46153846153847,2.636359288142278e-07,-2.1538461538461537
FIFO,14,112,42.857142857142854,2.5757721492222376e-07,-2.0
FIFO,15,120,40.0,2.5431315104166666e-07,-2.1
FIFO,16,128,37.5,2.4959444999694824e-07,-2.1875
FIFO,17,136,41.17647058823529,2.506901236141429e-07,-2.058823529411765
FIFO,18,144,38.88888888888889,2.5331974029541016e-07,-2.138888888888889
FIFO,19,152,36.84210526315789,2.4626129551937707e-07,-2.210526315789474
FIFO,20,160,40.0,2.4437904357910154e-07,-2.1
FIFO,21,168,38.095238095238095,2.4551437014625183e-07,-2.1666666666666665
FIFO,22,176,36.36363636363637,2.3706392808393997e-07,-2.227272727272727
FIFO,23,184,34.78260869565217,2.3582707280698031e-07,-2.282608695652174
FIFO,24,192,33.33333333333333,2.359350522359212e-07,-2.3333333333333335
FIFO,25,200,36.0,2.3484230041503906e-07,-2.24
FIFO,26,208,34.61538461538461,2.3612609276404748e-07,-2.2884615384615383
FIFO,27,216,37.03703703703704,2.362109996654369e-07,-2.2037037037037037
FIFO,28,224,35.714285714285715,2.3522547313145227e-07,-2.25
FIFO,29,232,37.93103448275862,2.3533558023386987e-07,-2.1724137931034484
FIFO,30,240,40.0,2.3643175760904946e-07,-2.1
FIFO,31,248,41.935483870967744,2.3553448338662425e-07,-2.032258064516129
FIFO,32,256,43.75,2.3655593395233154e-07,-1.96875
FIFO,33,264,42.42424242424242,2.3661237774473248e-07,-2.015151515151515
FIFO,34,272,44.11764705882353,2.3491242352653953e-07,-1.9558823529411762
FIFO,35,280,45.714285714285715,2.3586409432547434e-07,-1.9
FIFO,36,288,47.22222222222222,2.3427936765882703e-07,-1.847222222222222
FIFO,37,296,48.64864864864865,2.3439123823836043e-07,-1.7972972972972971
FIFO,38,304,50.0,2.3449722089265522e-07,-1.75
FIFO,39,312,51.28205128205128,2.3459776853903747e-07,-1.705128205128205
FIFO,40,320,50.0,2.339482307434082e-07,-1.75
FIFO,41,328,51.21951219512195,2.3478414954208746e-07,-1.707317073170732
FIFO,42,336,52.38095238095239,2.341611044747489e-07,-1.6666666666666667
FIFO,43,344,53.48837209302325,2.3218088371809138e-07,-1.627906976744186
FIFO,44,352,54.54545454545454,2.3164532401344992e-07,-1.5909090909090908
FIFO,45,360,53.333333333333336,2.317958407931858e-07,-1.6333333333333333
FIFO,46,368,54.347826086956516,2.3258768993875256e-07,-1.597826086956522
FIFO,47,376,55.319148936170215,2.327117514103017e-07,-1.5638297872340425
FIFO,48,384,54.166666666666664,2.3283064365386963e-07,-1.6041666666666667
FIFO,49,392,55.10204081632652,2.329446831528021e-07,-1.5714285714285714
FIFO,50,400,56.00000000000001,2.3126602172851565e-07,-1.54
FIFO,51,408,54.90196078431373,2.3082190868901271e-07,-1.5784313725490198
FIFO,52,416,53.84615384615385,2.2982175533588116e-07,-1.6153846153846154
FIFO,53,424,52.83018867924528,2.6091089788472877e-07,-1.650943396226415
FIFO,54,432,53.70370370370371,2.5939058374475546e-07,-1.6203703703703707
FIFO,55,440,52.72727272727272,2.665953202681108e-07,-1.6545454545454545
FIFO,56,448,53.57142857142857,2.676887171609061e-07,-1.625
FIFO,57,456,54.385964912280706,2.692665970116331e-07,-1.5964912280701753
FIFO,58,464,55.172413793103445,2.682209014892578e-07,-1.5689655172413794
FIFO,59,472,54.23728813559322,2.7832338365457823e-07,-1.6016949152542372
FIFO,60,480,55.00000000000001,2.8113524119059245e-07,-1.5749999999999997
FIFO,61,488,55.73770491803278,2.814120933657787e-07,-1.5491803278688523
FIFO,62,496,54.83870967741935,2.8071864958732355e-07,-1.5806451612903225
FIFO,63,504,55.55555555555556,2.8666995820545014e-07,-1.5555555555555558
FIFO,64,512,56.25,2.905726432800293e-07,-1.53125
FIFO,65,520,55.38461538461539,2.916042621319111e-07,-1.5615384615384618
FIFO,66,528,56.060606060606055,2.9621702252012316e-07,-1.5378787878787878
FIFO,67,536,55.223880597014926,2.980232238769531e-07,-1.5671641791044777
FIFO,68,544,55.88235294117647,3.0065284055822035e-07,-1.5441176470588238
FIFO,69,552,55.072463768115945,3.019104833188264e-07,-1.572463768115942
FIFO,70,560,55.714285714285715,3.8657869611467634e-07,-1.5500000000000003
FIFO,71,568,56.33802816901409,3.8365243186413407e-07,-1.528169014084507
FIFO,72,576,56.94444444444444,3.8122137387593585e-07,-1.5069444444444442
FIFO,73,584,57.534246575342465,3.788569202161815e-07,-1.4863013698630136
FIFO,74,592,56.75675675675676,3.765563707093934e-07,-1.5135135135135136
FIFO,75,600,56.00000000000001,3.7391980489095053e-07,-1.54
FIFO,76,608,56.57894736842105,3.7174475820440993e-07,-1.519736842105263
FIFO,77,616,57.14285714285714,3.704002925327846e-07,-1.4999999999999998
FIFO,78,624,56.41025641025641,3.679440571711614e-07,-1.5256410256410255
FIFO,79,632,56.9620253164557,3.6705898333199416e-07,-1.5063291139240507
FIFO,80,640,56.25,3.658235073089599e-07,-1.53125
FIFO,81,648,55.55555555555556,3.6461853686674137e-07,-1.5555555555555558
FIFO,82,656,54.87804878048781,3.627160700356088e-07,-1.5792682926829267
FIFO,83,664,54.21686746987952,3.6121850990387335e-07,-1.6024096385542168
FIFO,84,672,54.761904761904766,3.5975660596575055e-07,-1.5833333333333335
FIFO,85,680,54.11764705882353,3.5867971532485064e-07,-1.6058823529411765
FIFO,86,688,54.65116279069767,3.5797440728475884e-07,-1.5872093023255813
FIFO,87,696,55.172413793103445,3.5899809037131826e-07,-1.5689655172413794
FIFO,88,704,54.54545454545454,3.569505431435325e-07,-1.5909090909090908
FIFO,89,712,53.93258426966292,3.5494900821300034e-07,-1.612359550561798
FIFO,90,720,53.333333333333336,3.539853625827365e-07,-1.6333333333333333
FIFO,91,728,53.84615384615385,3.536978920737466e-07,-1.6153846153846154
FIFO,92,736,54.347826086956516,3.5309273263682494e-07,-1.597826086956522
FIFO,93,744,53.76344086021505,3.5185967722246724e-07,-1.618279569892473
FIFO,94,752,53.191489361702125,3.512869489953873e-07,-1.6382978723404258
FIFO,95,760,53.68421052631579,3.5229482148822985e-07,-1.6210526315789473
FIFO,96,768,54.166666666666664,3.514190514882406e-07,-1.6041666666666667
FIFO,97,776,54.63917525773196,3.502540981646666e-07,-1.5876288659793816
FIFO,98,784,55.10204081632652,3.488088140682298e-07,-1.5714285714285714
FIFO,99,792,55.55555555555556,3.479947947492503e-07,-1.5555555555555558
FIFO,100,800,56.00000000000001,3.4630298614501956e-07,-1.54
MRU,1,8,0.0,5.662441253662109e-07,-3.5
MRU,2,16,0.0,4.172325134277344e-07,-3.5
MRU,3,24,33.33333333333333,5.066394805908203e-07,-2.3333333333333335
MRU,4,32,25.0,4.3213367462158203e-07,-2.625
MRU,5,40,40.0,4.3511390686035155e-07,-2.1
MRU,6,48,50.0,4.221995671590169e-07,-1.75
MRU,7,56,42.857142857142854,4.0020261492047987e-07,-2.0
MRU,8,64,50.0,3.91155481338501e-07,-1.75
MRU,9,72,44.44444444444444,3.7087334526909723e-07,-1.9444444444444442
MRU,10,80,50.0,3.665685653686523e-07,-1.75
MRU,11,88,54.54545454545454,3.6575577475807885e-07,-1.5909090909090908
MRU,12,96,50.0,3.60111395517985e-07,-1.75
MRU,13,104,46.15384615384615,3.5075040963979865e-07,-1.8846153846153846
MRU,14,112,50.0,3.5337039402553015e-07,-1.75
MRU,15,120,53.333333333333336,3.516674041748047e-07,-1.6333333333333333
MRU,16,128,56.25,3.520399332046509e-07,-1.53125
MRU,17,136,52.94117647058824,3.4360324635225184e-07,-1.6470588235294117
MRU,18,144,55.55555555555556,3.4438239203559027e-07,-1.5555555555555558
MRU,19,152,57.89473684210527,3.466480656674034e-07,-1.4736842105263155
MRU,20,160,60.0,3.442168235778809e-07,-1.4
MRU,21,168,61.904761904761905,3.4201712835402716e-07,-1.3333333333333335
MRU,22,176,63.63636363636363,3.37308103388006e-07,-1.2727272727272725
MRU,23,184,60.86956521739131,3.3300855885381286e-07,-1.3695652173913044
MRU,24,192,62.5,3.32792599995931e-07,-1.3125
MRU,25,200,64.0,3.2782554626464844e-07,-1.26
MRU,26,208,65.38461538461539,3.3126427577092096e-07,-1.2115384615384615
MRU,27,216,62.96296296296296,3.2672175654658567e-07,-1.2962962962962963
MRU,28,224,64.28571428571429,3.246324402945382e-07,-1.25
MRU,29,232,65.51724137931035,3.2371488110772496e-07,-1.206896551724138
MRU,30,240,66.66666666666666,3.2285849253336585e-07,-1.1666666666666667
MRU,31,248,67.74193548387096,3.2494145054971016e-07,-1.129032258064516
MRU,32,256,65.625,3.213062882423401e-07,-1.203125
MRU,33,264,66.66666666666666,3.224069421941584e-07,-1.1666666666666667
MRU,34,272,64.70588235294117,3.1818361843333523e-07,-1.2352941176470589
MRU,35,280,65.71428571428571,3.16756112234933e-07,-1.2
MRU,36,288,66.66666666666666,3.1458006964789496e-07,-1.1666666666666667
MRU,37,296,67.56756756756756,3.141325873297614e-07,-1.135135135135135
MRU,38,304,68.42105263157895,3.144929283543637e-07,-1.105263157894737
MRU,39,312,66.66666666666666,3.125423040145483e-07,-1.1666666666666667
MRU,40,320,67.5,3.1590461730957035e-07,-1.1375
MRU,41,328,68.29268292682927,3.161953716743283e-07,-1.1097560975609757
MRU,42,336,69.04761904761905,3.157627014886765e-07,-1.0833333333333333
MRU,43,344,69.76744186046511,3.1673631002736644e-07,-1.0581395348837208
MRU,44,352,70.45454545454545,3.1631101261485706e-07,-1.0340909090909092
MRU,45,360,71.11111111111111,3.1524234347873263e-07,-1.011111111111111
MRU,46,368,71.73913043478261,3.1551589136538294e-07,-0.9891304347826086
MRU,47,376,72.3404255319149,3.1641189088212683e-07,-0.9680851063829787
MRU,48,384,70.83333333333334,3.129243850708008e-07,-1.0208333333333333
MRU,49,392,71.42857142857143,3.15661333045181e-07,-1.0
MRU,50,400,70.0,3.147125244140625e-07,-1.05
MRU,51,408,68.62745098039215,3.1263220543954887e-07,-1.0980392156862744
MRU,52,416,69.23076923076923,3.1177814190204327e-07,-1.0769230769230769
MRU,53,424,67.9245283018868,3.0814476732937796e-07,-1.1226415094339621
MRU,54,432,66.66666666666666,3.0630164676242407e-07,-1.1666666666666667
MRU,55,440,67.27272727272727,3.072348507967862e-07,-1.1454545454545455
MRU,56,448,67.85714285714286,3.0653817313058033e-07,-1.125
MRU,57,456,68.42105263157895,3.0795733133951825e-07,-1.105263157894737
MRU,58,464,68.96551724137932,3.103552193477236e-07,-1.0862068965517242
MRU,59,472,69.49152542372882,3.106513265836037e-07,-1.0677966101694916
MRU,60,480,68.33333333333333,3.09447447458903e-07,-1.1083333333333334
MRU,61,488,67.21311475409836,3.082830397809138e-07,-1.1475409836065573
MRU,62,496,66.12903225806451,3.071561936409243e-07,-1.185483870967742
MRU,63,504,66.66666666666666,3.079573313395182e-07,-1.1666666666666667
MRU,64,512,67.1875,3.0687078833580017e-07,-1.1484375
MRU,65,520,67.6923076923077,3.071931692270132e-07,-1.1307692307692307
MRU,66,528,66.66666666666666,3.066026803218957e-07,-1.1666666666666667
MRU,67,536,67.16417910447761,3.0736425029697704e-07,-1.1492537313432836
MRU,68,544,67.64705882352942,3.1686881009270164e-07,-1.1323529411764706
MRU,69,552,68.11594202898551,3.2912129941193957e-07,-1.1159420289855073
MRU,70,560,68.57142857142857,3.3165727342878073e-07,-1.0999999999999999
MRU,71,568,69.01408450704226,3.3538106461645853e-07,-1.084507042253521
MRU,72,576,69.44444444444444,3.3817357487148706e-07,-1.0694444444444444
MRU,73,584,69.86301369863014,3.388483230381796e-07,-1.0547945205479452
MRU,74,592,70.27027027027027,3.399075688542547e-07,-1.0405405405405406
MRU,75,600,70.66666666666667,3.504753112792969e-07,-1.0266666666666666
MRU,76,608,71.05263157894737,4.042920313383403e-07,-1.013157894736842
MRU,77,616,71.42857142857143,4.7064446783685065e-07,-1.0
MRU,78,624,71.7948717948718,4.718701044718424e-07,-0.9871794871794872
MRU,79,632,72.15189873417721,4.7080124480814875e-07,-0.9746835443037974
MRU,80,640,72.5,4.69014048576355e-07,-0.9625000000000001
MRU,81,648,72.8395061728395,4.6763891055260174e-07,-0.9506172839506173
MRU,82,656,73.17073170731707,4.662973124806474e-07,-0.9390243902439024
MRU,83,664,73.49397590361446,4.6462897794792457e-07,-0.9277108433734941
MRU,84,672,73.80952380952381,4.6193599700927734e-07,-0.9166666666666666
MRU,85,680,74.11764705882354,4.6000761144301466e-07,-0.9058823529411765
MRU,86,688,73.25581395348837,4.5708445615546647e-07,-0.936046511627907
MRU,87,696,73.5632183908046,4.559412769887639e-07,-0.9252873563218391
MRU,88,704,73.86363636363636,4.544854164123535e-07,-0.9147727272727273
MRU,89,712,73.03370786516854,4.513879840293627e-07,-0.943820224719101
MRU,90,720,73.33333333333333,4.520018895467122e-07,-0.9333333333333333
